codice_identificativo;codice_istat;denominazione;comune;prov;cap;Indirizzo;superficie;tot_consistenza_documenti;spese_tot;WGS84_Y;WGS84_X
178;108030;Meda - Biblioteca Comunale;MEDA;MB;20036;VIALE BRIANZA 3;1910;44024;268077,61;45,66066549;9,16098903
179;97083;Valmadrera - Biblioteca Comunale;VALMADRERA;LC;23868;VIA FATEBENEFRATELLI 6;950;36433;176292,71;45,848204;9,35983249
180;108041;Sovico - Biblioteca Comunale;SOVICO;MB;20050;VIALE BRIANZA 4;216;21715;108800;45,64900097;9,2648269
181;20028;Guidizzolo - Biblioteca Comunale;GUIDIZZOLO;MN;46040;VIA IV NOVEMBRE 49;363;31667;82201;45,31802896;10,57815658
182;108033;Monza - Biblioteca Parco di Monza;MONZA;MB;20052;VILLA MIRABELLO ;150;2374;;45,62967957;9,27887493
183;17091;Lograto - Biblioteca Comunale;LOGRATO;BS;25030;VIA CALINI 9;278;12185;33149,33;45,48271545;10,05778524
184;108046;Vedano al Lambro - Biblioteca Comunale;VEDANO AL LAMBRO;MB;20057;VIA ITALIA 11;216;10203;72178,7;45,60964392;9,27380862
185;15101;Dresano - Biblioteca Comunale;DRESANO;MI;20070;VIA DEI GIARDINI ;270;11417;7518,79;45,37383348;9,358772
186;15125;Locate Triulzi - Biblioteca Comunale;LOCATE DI TRIULZI;MI;20085;VIA CALORI C/O CENTRO POLIFUNZIONALE ;198;20885;130631,6;45,35990643;9,22472028
187;17041;Castelcovati - Biblioteca Comunale;CASTELCOVATI;BS;25030;VIA GUGLIELMO MARCONI 8;200;24745;42145,87;45,50040397;9,9430079
188;12122;Solbiate Olona - Biblioteca Comunale;SOLBIATE OLONA;VA;21058;VIA DEI PATRIOTI 31;356;13410;11998;45,65165174;8,88455161
189;19102;Spino d'Adda - Biblioteca Comunale;SPINO D'ADDA;CR;26016;VIA CIRCONVALLAZIONE 13;150;12810;56787,54;45,41459;9,4939091
190;18033;Casei Gerola - Biblioteca Comunale;CASEI GEROLA;PV;27050;PIAZZA UNITA D' ITALIA 2;110;15471;28920;45,00631758;8,92683958
191;17081;Gussago - Biblioteca Comunale Carlo Bonometti;GUSSAGO;BS;25064;PIAZZA SAN LORENZO 9;450;38869;142328,06;45,59423701;10,15305809
192;13036;Cadorago - Biblioteca Comunale;CADORAGO;CO;22071;VIA MANZONI 29;270;25951;50331,94;45,72055704;9,03866084
193;108042;Sulbiate - Biblioteca Comunale;SULBIATE;MB;20050;VIA MADRE LAURA 3;520;15770;39831;45,63415808;9,42080725
194;17085;Iseo - Biblioteca Comunale;ISEO;BS;25049;VIA RAMPA CAPPUCCINI 3;400;25975;68800;45,65857761;10,04980909
195;15209;Sesto San Giovanni - Biblioteca Comunale;SESTO SAN GIOVANNI;MI;20099;VIA DANTE ALIGHIERI 6;1945;49533;1009578,8;45,5351761;9,2382075
196;17019;Bione - Biblioteca Comunale;BIONE;BS;25070;VIA DON GIUSEPPE BAZZOLI 3;210;8026;11485,86;45,67093901;10,341998
197;108040;Seveso - Biblioteca Comunale;SEVESO;MB;20030;CORSO GIUSEPPE GARIBALDI 21;778;42601;157900,45;45,64341307;9,13623801
198;16249;Cornalba - Biblioteca Comunale Don Paganelli;CORNALBA;BG;24017;VIA PAPA GIOVANNI XXIII 6;55;6974;2326,34;45,85198653;9,74271425
199;12055;Comerio - Biblioteca Civica;COMERIO;VA;21025;VIA STAZIONE 8;140;7190;1413,2;45,83884552;8,74841977
200;14019;Chiesa in Valmalenco - Biblioteca Comunale;CHIESA IN VALMALENCO;SO;23023;PIAZZA SS. GIACOMO E FILIPPO ;240;17638;91281;46,26216778;9,84738977
201;13101;Figino Serenza - Biblioteca Comunale;FIGINO SERENZA;CO;22060;PIAZZA UMBERTO II ;425;27277;82426,65;45,71390945;9,13124324
202;13252;Tremezzina - Biblioteca Comunale - fraz. Tremezzo;TREMEZZINA;CO;22016;VIA UGO RICCI ;50;4482;0;45,98371812;9,22056539
203;19108;Torricella del Pizzo - Biblioteca Comunale;TORRICELLA DEL PIZZO;CR;26040;VIA ROMA ;70;4777;14281,25;45,01862879;10,29219694
204;13028;Bregnano - Biblioteca Comunale;BREGNANO;CO;22070;PIAZZA G.FALCONE 3;71;7057;28192,36;;
205;97013;Calolziocorte - Biblioteca Civica;CALOLZIOCORTE;LC;23801;CORSO DANTE ALIGHIERI 16;430;39021;140261,67;45,80185135;9,43030402
206;16024;Bergamo - Biblioteca Comunale Caversazzi;BERGAMO;BG;24123;VIA TORQUATO TASSO 4;532;17222;;45,69608389;9,67208885
207;16049;Canonica d'Adda - Biblioteca Comunale;CANONICA D'ADDA;BG;24040;PIAZZA DEL COMUNE 3;140;20977;73611,54;45,57493431;9,53923021
208;13058;Castelmarte - Biblioteca Comunale;CASTELMARTE;CO;22030;VIA ROMA 16;100;4128;9019,43;45,8327984;9,23271618
209;13035;Cabiate - Biblioteca Comunale;CABIATE;CO;22060;VIA BATTISTI ;998;23666;83378,37;45,67752445;9,17016845
210;16219;Treviglio - Biblioteca Comunale Bibliocuccioli;TREVIGLIO;BG;24047;VIA MILANO 9;69;6259;;45,52238011;9,57758063
211;14015;Castione Andevenno - Biblioteca Comunale;CASTIONE ANDEVENNO;SO;23012;VIA VANONI 3;63;2687;22930,32;46,17145265;9,80013807
212;16042;Brusaporto - Biblioteca Comunale;BRUSAPORTO;BG;24060;VIA TOGNOLI 8;1000;17156;85389,1;45,67034168;9,76337307
213;16044;Calcio - Biblioteca Comunale;CALCIO;BG;24054;VIA PAPA GIOVANNI XXIII 127;100;9097;23034,24;45,50743441;9,85159071
214;16162;Pianico - Biblioteca Comunale;PIANICO;BG;24060;VIA ROMA 2;102;8871;19440;45,81063672;10,0430555
215;15112;Gudo Visconti - Biblioteca Comunale;GUDO VISCONTI;MI;20088;VIA MONTEGRAPPA ;55;4957;5496,34;45,37285646;8,99828335
216;98005;Borgo San Giovanni - Biblioteca comunale;BORGO SAN GIOVANNI;LO;26851;VIA ALDO MORO 33;105;7680;3051,13;45,27576335;9,42527319
217;15166;Paderno Dugnano - Biblioteca Comunale;PADERNO DUGNANO;MI;20037;PIAZZA DELLA DIVINA COMMEDIA 5;3000;50444;820776,09;45,5672227;9,15894934
218;15110;Grezzago - Mediateca Comunale Memex;GREZZAGO;MI;20056;VIA ROMA 10;220;13488;53037;45,59138975;9,49448754
219;14018;Chiavenna - Biblioteca della Valchiavenna;CHIAVENNA;SO;23022;VIA DELLA MARMIROLA 7;600;45555;363022;46,32357633;9,40519247
220;20017;Castiglione delle Stiviere - Biblioteca Villa Brescianelli;CASTIGLIONE DELLE STIVIERE;MN;46043;VIA MOSCATI 27;180;8182;20600;45,3947304;10,48989066
221;15146;Milano - Biblioteca Comunale Rionale Dergano - Bovisa;MILANO;MI;20131;VIA BALDINUCCI 76;1020;43539;;45,50358107;9,16971081
222;16081;Comun Nuovo - Biblioteca Comunale;COMUN NUOVO;BG;24040;PIAZZA DE GASPERI 10;151;9394;32552,66;45,62246367;9,66145717
223;108020;Cogliate - Biblioteca Comunale;COGLIATE;MB;20020;VIA RIMEMBRANZE 13;307;16014;28426,12;45,64810159;9,07881603
224;16059;Casirate d'Adda - Biblioteca Comunale;CASIRATE D'ADDA;BG;24040;VIALE RIMEMBRANZE 6;197;15902;43007,86;45,49387665;9,5700273
225;16116;Gorno - Biblioteca comunale;GORNO;BG;24020;VIA MADONNA N.2 ;254;4187;16473,29;45,86284187;9,84324585
226;14033;Grosio - Biblioteca Comunale;GROSIO;SO;23033;VILLA VISCONTI VENOSTA ;253;17901;79614,48;46,29730288;10,27376586
227;13034;Bulgarograsso - Biblioteca Comunale;BULGAROGRASSO;CO;22070;PIAZZA RISORGIMENTO ;110;11506;23000;45,7492739;9,01007818
228;15046;Canegrate - Biblioteca Comunale;CANEGRATE;MI;20010;PIAZZA UNITA D' ITALIA 2 ;200;8142;70378,57;45,57431414;8,92372069
229;16253;Val Brembilla - Biblioteca Comunale;VAL BREMBILLA;BG;24012;VIA D. P. RIZZI ;106;19477;36275,03;45,81899074;9,59839126
230;15142;Melzo - Biblioteca Comunale;MELZO;MI;20066;VIA A. PASTA 43;1300;60965;480111,79;45,49967;9,4258017
231;97017;Cassago Brianza - Biblioteca Comunale;CASSAGO BRIANZA;LC;23893;PIAZZA ITALIA LIBERA 2 ;178;20990;56280,95;;
232;15221;Trezzo sull'Adda - Biblioteca Comunale;TREZZO SULL'ADDA;MI;20056;VIA DANTE ALIGHIERI 12;1220;40017;269462;45,60961232;9,51819386
233;16171;Pontida - Biblioteca Comunale;PONTIDA;BG;24030;VIA LEGA LOMBARDA 30;120;13018;35994;45,7323373;9,50136243
234;17063;Corteno Golgi - Biblioteca Comunale;CORTENO GOLGI;BS;25040;VIA BRESCIA 1;50;2431;11160,65;46,16619928;10,24209497
235;17039;Carpenedolo - Biblioteca Comunale;CARPENEDOLO;BS;25013;PIAZZA MARTIRI DELLA LIBERTA' 5;300;22893;78038,78;45,36497438;10,42907667
236;12092;Luino - Biblioteca Comunale;LUINO;VA;21016;PIAZZA RISORGIMENTO 2;740;46349;148729,64;46,00013183;8,74459709
237;12138;Vergiate - Biblioteca Comunale;VERGIATE;VA;21029;PIAZZA GIACOMO MATTEOTTI 25;440;27011;66250,1;45,74364926;8,70276389
238;16177;Pumenengo - Biblioteca Civica Aldo Moro;PUMENENGO;BG;24050;PIAZZA CASTELLO BARBA ;110;4126;10067,47;45,48018405;9,87136151
239;18034;Casorate Primo - Biblioteca Comunale;CASORATE PRIMO;PV;27022;VIA CARLO MIRA 10;50;5724;17210,8;45,31028876;9,01972657
240;12122;Solbiate Olona - Biblioteca Comunale;SOLBIATE OLONA;VA;21058;VIA DEI PATRIOTI 31;356;13410;11998;45,65165174;8,88455161
241;108021;Concorezzo - Biblioteca Comunale;CONCOREZZO;MB;20049;VIA DE CAPITANI 23;900;45033;277439;45,5906357;9,33590414
242;13055;Cassina Rizzardi - Biblioteca Comunale;CASSINA RIZZARDI;CO;22070;VIA A. MONTI 73;200;11821;29669,58;;
243;108050;Vimercate - Biblioteca Comunale;VIMERCATE;MB;20059;PIAZZA UNITA D'ITALIA 2;3182;83336;588174;45,61384883;9,37013091
244;19036;Cremona - Biblioteca Professionale dell'Ufficio Biblioteche Provinciale;CREMONA;CR;26100;CORSO VITTORIO EMANUELE II 17;15;1085;358,95;45,13283834;10,02098116
245;20043;Pomponesco - Biblioteca Comunale;POMPONESCO;MN;46030;PIAZZA XXIII APRILE 11 ;120;6474;7430,68;44,9267741;10,5919944
246;15050;Carpiano - Biblioteca Comunale;CARPIANO;MI;20080;VIA SAN MARTINO 12;135;4013;20490;45,34073386;9,27347924
247;15085;Corbetta - Biblioteca Comunale;CORBETTA;MI;20011;PIAZZA 25 Aprile ;270;28301;185783,15;45,46963794;8,91793305
248;16030;Bonate Sopra - Biblioteca Comunale;BONATE SOPRA;BG;24040;PIAZZA VITTORIO EMANUELE II 23;240;21452;210436,81;45,69556;9,5590629
249;16024;Bergamo - Biblioteca Comunale Circoscrizionale Loreto;BERGAMO;BG;24123;VIA COGHETTI 252;600;20614;;45,6921766;9,6508547
250;15209;Sesto San Giovanni - Biblioteca Comunale dei Ragazzi;SESTO SAN GIOVANNI;MI;20099;PIAZZA OLDRINI 120;250;16891;;45,53587662;9,23123644
251;16115;Gorle - Biblioteca Comunale;GORLE;BG;24020;VIA GUGLIELMO MARCONI 5;240;21102;68276,83;45,70332425;9,71881195
252;108039;Seregno - Biblioteca Civica Ettore Pozzoli;SEREGNO;MB;20038;PIAZZA MONSIGNOR GANDINI 9;2800;84161;423741,74;45,65240223;9,19936019
253;15142;Melzo - Biblioteca Comunale;MELZO;MI;20066;VIA A. PASTA 43;1300;60965;480111,79;45,49967;9,4258017
254;13022;Beregazzo con Figliaro - Biblioteca Comunale;BEREGAZZO CON FIGLIARO;CO;22070;CORSO ROMA 35;85;6789;21521,02;45,77560604;8,95097103
255;19067;Pandino - Biblioteca Comunale;PANDINO;CR;26025;VIA CASTELLO 15;185;14506;33010,76;45,4053643;9,55302885
256;14043;Mese - Biblioteca Comunale;MESE;SO;23020;VIA PIATTI 1;100;2682;28223;46,30787343;9,38143057
257;97007;Barzio - Biblioteca Comunale;BARZIO;LC;23816;VIA ALESSANDRO MANZONI 12;400;24793;46215,93;45,94623942;9,46907197
258;15146;Milano - Biblioteca Comunale Rionale Cassina Anna;MILANO;MI;20131;VIA SANT'ARNALDO 17;750;24515;;45,52542395;9,1771643
259;16224;Valbrembo - Biblioteca Comunale;VALBREMBO;BG;24030;VIA DON LORENZO MILANI ;450;17899;43024,34;45,717852;9,6070492
260;17157;Provaglio Val Sabbia - Biblioteca Comunale;PROVAGLIO VAL SABBIA;BS;25070;VIA MILANO 14;25;4388;7901;45,68705476;10,43648372
261;16073;Chiuduno - Biblioteca Comunale;CHIUDUNO;BG;24060;VIA PARCO RIMEMBRANZE 6;913;23295;61095,77;45,65197189;9,85433548
262;98035;Maleo - Biblioteca Comunale;MALEO;LO;26847;PIAZZA XXV APRILE 1;77;14346;21741,7;45,16769927;9,76511939
263;19053;Isola Dovarese - Biblioteca Comunale;ISOLA DOVARESE;CR;26031;PIAZZA GIACOMO MATTEOTTI 1;100;10931;10089,62;45,1756889;10,3122047
264;17033;Calvagese della Riviera - Biblioteca Comunale;CALVAGESE DELLA RIVIERA;BS;25080;VIA SAN ROCCO 22;85;14791;38165,2;45,53065983;10,44007163
265;12107;Oggiona con Santo Stefano - Biblioteca Comunale;OGGIONA CON SANTO STEFANO;VA;21040;VIA BONACALZA 146;110;22468;62579,75;45,69980583;8,82223266
266;20030;Mantova - Centro di lettura Colle Aperto;MANTOVA;MN;46100;VIA CALAMANDREI 25;70;6731;5000;45,18192755;10,7918818
267;16205;Spinone al Lago - Biblioteca Comunale;SPINONE AL LAGO;BG;24060;VIA ALLA FONTE ;140;4571;8837,3;45,76434202;9,91885121
268;15155;Nosate - Biblioteca Comunale;NOSATE;MI;20020;VIA PONTE DI CASTANO 2;194;45272;15200,8;45,55243305;8,72608475
269;98031;Lodi - Biblioteca rionale;LODI;LO;26900;VIA T. ZALLI 5;80;8250;10389,32;45,30435049;9,50834065
270;19113;Vescovato - Biblioteca Comunale;VESCOVATO;CR;26039;PIAZZA ROMA 44;120;17339;19110;45,1771997;10,1661213
271;17029;Brescia - Biblioteca Comunale Viale Caduti del lavoro;BRESCIA;BS;25127;VIALE CADUTI DEL LAVORO 15;400;23003;;45,55103242;10,18537693
272;14013;Caspoggio - Biblioteca comunale;CASPOGGIO;SO;23020;VIA DON GATTI 10;320;11841;66026;46,26481311;9,86388541
273;12019;Brenta - Biblioteca Comunale;BRENTA;VA;21030;VIA G. CERINI 2;50;7863;12897,94;45,89469271;8,68549158
274;13205;San Fedele Intelvi - Biblioteca Comunita' Montana Lario Intelvese;SAN FEDELE INTELVI;CO;22028;VIA ROMA 9;112;21688;8900;45,96779659;9,07804501
275;17029;Brescia - Mediateca Provinciale;BRESCIA;BS;25127;VIA MILANO 13;70;5936;6770;45,54308804;10,20581874
276;12087;Laveno Mombello - Biblioteca Comunale;LAVENO MOMBELLO;VA;21014;VIA ROMA 16;476;63062;143454,84;45,91247559;8,61764752
277;13041;Cantù - Biblioteca Comunale Ugo Bernasconi;CANTA;CO;22063;PIAZZA GUGLIELMO MARCONI 1;750;93136;224982,44;45,73878794;9,12590654
278;16004;Albino - Biblioteca Comunale;ALBINO;BG;24021;VIA GIUSEPPE MAZZINI 68;2146;95030;320131,52;45,75920413;9,79518043
279;16239;Villa d'Almè - Biblioteca Civica;VILLA D'ALME;BG;24018;VIA LOCATELLI MILESI 16;167;18134;56427,52;45,74617167;9,61530067
280;13052;Caslino d'Erba - Biblioteca Comunale;CASLINO D'ERBA;CO;22030;VIA GIUSEPPE GARIBALDI 19;53;4771;15039,61;45,83911298;9,22482199
281;108033;Monza - Biblioteca Comunale Triante;MONZA;MB;20052;VIA MONTE AMIATA 60;235;17892;;45,58252565;9,2559096
282;17115;Mura - Biblioteca Comunale;MURA;BS;25070; P.ZZA ROMA 34;25;4426;6397,28;45,71440319;10,34414892
283;16214;Torre Boldone - Biblioteca Comunale;TORRE BOLDONE;BG;24020;VIA REICH 2;814;45082;148322,95;45,7162036;9,70649266
284;108033;Monza - Biblioteca Civica Centrale;MONZA;MB;20052;VIA GIULIANI 1;2252;142068;1465144;45,58391405;9,27144525
285;97062;Paderno d'Adda - Biblioteca Comunale;PADERNO D'ADDA;LC;23877;PIAZZA VITTORIA 8 ;215;15327;30720,74;45,68134864;9,44417759
286;16128;Lovere - Biblioteca dell'Istituto di Istruzione Superiore Decio Celeri;LOVERE;BG;24065;VIA NAZARIO SAURO 2;70;11366;1530;45,81334103;10,07033458
287;15146;Milano - Biblioteca Comunale Rionale Harar;MILANO;MI;20131;VIA ALBENGA 2;200;18337;;45,47372874;9,11982515
288;12048;Cavaria con Premezzo - Biblioteca Comunale;CAVARIA CON PREMEZZO;VA;21044;VIA FERMI ;180;15634;31052,9;45,69640092;8,80294371
289;18083;"Lomello - Biblioteca Comunale ""Opicino de Canistris""";LOMELLO;PV;27034;VIA CARDUCCI 3;120;19385;17004;45,12214815;8,79562359
290;16190;San Pellegrino Terme - Biblioteca Comunale;SAN PELLEGRINO TERME;BG;24016;VIA SAN CARLO 32;214;23269;69212,8;45,83739724;9,66359472
291;16105;Fornovo San Giovanni - Biblioteca Comunale;FORNOVO SAN GIOVANNI;BG;24040;VIA GIUSEPPE GARIBALDI 10;236;6925;13084,27;45,4963669;9,67779408
292;16119;Grone - Biblioteca comunale;GRONE;BG;24060;VIA DE GASPERI 4;580;3020;22770,23;45,72706566;9,91227549
293;97017;Cassago Brianza - Biblioteca Comunale;CASSAGO BRIANZA;LC;23893;PIAZZA ITALIA LIBERA 2 ;178;20990;56280,95;;
294;18032;Casatisma - Biblioteca Comunale;CASATISMA;PV;27040;VIALE LIBERTA ;30;2983;538,2;45,04737528;9,12886011
295;15146;Milano - Biblioteca Comunale Centrale;MILANO;MI;20131;CORSO DI PORTA VITTORIA 6;7545;831287;4475495,05;45,46228003;9,19820467
296;18110;Pavia - Biblioteca Civica Carlo Bonetta;PAVIA;PV;27100;PIAZZA FRANCESCO PETRARCA 2;1543;;;;
297;108050;Vimercate - Biblioteca Comunale - Sede decentrata di Ruginello;VIMERCATE;MB;20059;VIA DIAZ 23;65;4267;0;45,6244316;9,38524175
298;12117;Saltrio - Biblioteca Comunale;SALTRIO;VA;21050;VIA POMPEO MARCHESI 16;172;14457;54678,14;45,87453932;8,924717
299;97013;Calolziocorte - Biblioteca Civica;CALOLZIOCORTE;LC;23801;CORSO DANTE ALIGHIERI 16;430;39021;140261,67;45,80185135;9,43030402
300;108003;Albiate - Biblioteca Comunale;ALBIATE;MB;20042;VIA DANTE ALIGHIERI 25;243;16071;47934;45,65712491;9,25990938
301;16024;Bergamo - Biblioteca Comunale Circoscrizionale Colognola;BERGAMO;BG;24123;VIA DELLA VITTORIA 1;435;13204;;45,67269896;9,66003643
302;98055;Sordio - Biblioteca Comunale;SORDIO;LO;26858;VIA PAPA GIOVANNI XXIII 9;100;4785;13437,47;45,34112494;9,36815914
303;20008;Canneto sull'Oglio - Biblioteca Comunale;CANNETO SULL'OGLIO;MN;46013;VIA DON SGARBI 28;262;13309;34700,52;;
304;108034;Muggiò - Biblioteca Comunale;MUGGIA;MB;20053;PIAZZA GIUSEPPE GARIBALDI 20;350;35430;193311,08;45,59317044;9,22727257
305;18137;San Martino Siccomario - Biblioteca Comunale Anna Frank;SAN MARTINO SICCOMARIO;PV;27028;VIA TRIESTE 24;300;24415;47074,09;45,15865228;9,13818849
306;17178;Serle - Biblioteca Comunale;SERLE;BS;25080;VILLA BRIVIO - VIA XXV APRILE ;107;7625;28138,47;45,57390532;10,36935739
307;14061;Sondrio - Biblioteca Civica Pio Rajna;SONDRIO;SO;23100;VIA IV NOVEMBRE 20;1800;149472;290549,25;46,17160388;9,87614519
308;19010;Camisano - Biblioteca Comunale;CAMISANO;CR;26010;VIA TRIESTE 57;100;6249;13228,19;45,44714849;9,74299945
309;13202;Rovello Porro - Biblioteca Comunale;ROVELLO PORRO;CO;22070;PIAZZA PORRO 19;181;14111;34648,7;45,65122735;9,04074975
310;19025;Castelleone - Biblioteca Comunale;CASTELLEONE;CR;26012;VIA ROMA 67;621;58030;108164;45,29308025;9,76261337
311;20065;Suzzara - Biblioteca Comunale;SUZZARA;MN;46029;VIALE ZONTA 6;1161;56079;275693;44,99291872;10,74712531
312;12016;Bodio Lomnago - Biblioteca Civica;BODIO LOMNAGO;VA;21020;PIAZZA DON BENIAMINO GANDINI 2;390;14667;6241,76;45,78355045;8,75349524
313;16024;Bergamo - Biblioteca della Montagna del Club Alpino Italiano;BERGAMO;BG;24123;VIA PIZZO DELLA PRESOLANA 15;200;18645;2048;45,69736142;9,69859942
314;18046;Certosa di Pavia - Biblioteca Comunale Certosa di Pavia;CERTOSA DI PAVIA;PV;27012;CORSO PARTIGIANI 56 ;255;6070;9253;45,25268912;9,13033439
315;16020;Bariano - Biblioteca Comunale;BARIANO;BG;24050;VIA DELLA MISERICORDIA ;349;10866;34673,6;45,51118919;9,7042608
316;17110;Monno - Biblioteca Comunale;MONNO;BS;25040;VIA IMAVILLA 12;50;1019;3049,93;46,21151031;10,34153254
317;17044;Casto - Biblioteca Comunale;CASTO;BS;25070;VIA ROMA 1;150;9086;15814,72;45,69435768;10,31982248
318;17056;Coccaglio - Biblioteca Comunale;COCCAGLIO;BS;25030;VIA ADELCHI NEGRI 1;223;22202;52498,94;45,56290656;9,97670761
319;15040;Bussero - Biblioteca Comunale;BUSSERO;MI;20060;VIA GOTIFREDO DA BUSSERO 1;270;21872;71678,94;45,53719621;9,37330546
320;16154;Pagazzano - Biblioteca Comunale;PAGAZZANO;BG;24040;VIA CASTELLO 1;189;5540;22791,88;45,53259414;9,67139974
321;12082;Inarzo - Biblioteca Comunale;INARZO;VA;21020;VIA PATRIOTI 28;42;4348;4301,89;45,78604589;8,73601929
322;16196;Sedrina - Biblioteca Comunale;SEDRINA;BG;24010;VIA LEGA LOMBARDA 7;273;17960;43554,72;45,78081567;9,62387701
323;15175;Pioltello - Biblioteca Comunale;PIOLTELLO;MI;20096; P.ZZA DEI POPOLI 1;1017;46995;270086,44;45,48374;9,3275323
324;13201;Rovellasca - Biblioteca Comunale;ROVELLASCA;CO;22069;VIA DE AMICIS 1;467;25748;60949,32;45,66735057;9,05051308
325;12106;Mornago - Biblioteca Comunale;MORNAGO;VA;21020;VIA GUGLIELMO MARCONI 9;90;10255;32188,71;45,74710368;8,75141091
326;98014;Castiglione d'Adda - Biblioteca Comunale;CASTIGLIONE D'ADDA;LO;26823;PIAZZA MATTEOTTI 1;195;11694;24588,51;45,22079516;9,69279938
327;17088;Leno - Biblioteca Comunale;LENO;BS;25024;VIA MARTIN LUTHER KING 13;820;41363;183472,64;45,37354067;10,21267939
328;17005;Anfo - Biblioteca Comunale;ANFO;BS;25070;VIA CALCATERRA 6 ;30;4492;7707,66;45,76518832;10,49318253
329;13228;Uggiate Trevano - Biblioteca dell'Unione di Comuni Terre di Frontiera;UGGIATE-TREVANO;CO;22029;VIA GIUSEPPE GARIBALDI 12;290;35146;161730,89;45,82457465;8,96013098
330;15237;Vignate - Biblioteca Comunale;VIGNATE;MI;20060;VIA FERMI 43;695;22843;159173,83;45,49955997;9,37977688
331;15194;San Giorgio su Legnano - Biblioteca Comunale;SAN GIORGIO SU LEGNANO;MI;20010;PIAZZA IV NOVEMBRE 7;168;14786;35110,17;45,57631491;8,91699947
332;13159;Mozzate - Biblioteca Comunale;MOZZATE;CO;22076;VIA GIOSUE CARDUCCI 2;295;24188;76456,35;45,67363562;8,95653368
333;15082;Colturano - Biblioteca Comunale;COLTURANO;MI;20060;VIA MUNICIPIO 1;75;5465;11933,92;45,3809588;9,3477804
334;17086;Isorella - Biblioteca Comunale;ISORELLA;BS;25010;VIA GIUSEPPE GARIBALDI 3;60;9123;23965,33;45,30885445;10,32135261
335;16209;Suisio - Biblioteca Comunale;SUISIO;BG;24040;VIA ALESSANDRO MANZONI SN ;274;16385;45847,42;45,65401135;9,5025996
336;13038;"Cagno - Biblioteca Comunale ""Gualtiero Borelli""";CAGNO;CO;22070;VIA ALESSANDRO VOLTA 2;134;8832;14981;45,81183325;8,91840371
337;98019;Codogno - Biblioteca Civica;CODOGNO;LO;26845;VIALE GANDOLFI 6;898;84463;174663,43;45,15784881;9,71054057
338;17021;Borgosatollo - Biblioteca Comunale;BORGOSATOLLO;BS;25010;PIAZZA ITALO CALVINO 1;714;20315;103646,34;45,47953213;10,2380019
339;16159;Parzanica - Biblioteca Comunale;PARZANICA;BG;24060;VIA CHIESA 1;396;1205;3730,69;45,73752509;10,03439534
340;13010;Appiano Gentile - Biblioteca Comunale;APPIANO GENTILE;CO;22070;VIA BARADELLO 4;400;35938;72765,9;45,73862737;8,98168896
341;16029;Boltiere - Biblioteca Comunale;BOLTIERE;BG;24040;VIA DON G. CARMINATI 2;170;20560;55398,2;45,59955135;9,57828991
342;17198;Vezza d'Oglio - Biblioteca Comunale;VEZZA D'OGLIO;BS;25059;PIAZZA IV LUGLIO 1886 9;150;8538;14173,85;46,24035991;10,39755981
343;13118;Inverigo - Biblioteca Comunale;INVERIGO;CO;22044;VIA C. BIANCHI ;314;26029;107165,5;45,73293467;9,2238122
344;13030;Brienno - Biblioteca Comunale;BRIENNO;CO;22010;VIA CANOVA 1;25;2195;180,5;45,91133123;9,13140375
345;18095;Montebello della Battaglia - Biblioteca Comunale;MONTEBELLO DELLA BATTAGLIA;PV;27054;VIA GIUSEPPE GARIBALDI 1;200;4835;987;44,99997136;9,10376758
346;17165;Roncadelle - Biblioteca Civica;RONCADELLE;BS;25030;VIA ROMA 50;296;38484;68700,7;45,52719652;10,14928034
347;16068;Cenate Sopra - Biblioteca Comunale;CENATE SOPRA;BG;24060;VIA PADRE PAOLO BELOTTI 5;128;10368;33777,1;45,71274713;9,8226438
348;18110;Pavia - Biblioteca Lia Bolocan;PAVIA;PV;27100;VIA FRATELLI CERVI ;20;3084;500;45,19979272;9,13007141
349;12072;Gavirate - Biblioteca Comunale;GAVIRATE;VA;21026;VIA DE AMBROSIS 11;340;41086;299796;45,84225616;8,71790509
350;16120;Grumello del Monte - Biblioteca Comunale;GRUMELLO DEL MONTE;BG;24064;VIA SAN NICOLA 2;1200;19587;80606,79;45,636718;9,8717128
351;18110;Pavia - Biblioteca Centro Interculturale la Mongolfiera;PAVIA;PV;27100;VIA VOLTA 31;40;3694;7000;45,18649042;9,16207593
352;16125;Lenna - Biblioteca Comunale;LENNA;BG;24010;VIA SAN ROCCO 3;77;7769;11593,71;45,94429928;9,67871564
353;15175;Pioltello - Biblioteca Comunale;PIOLTELLO;MI;20096; P.ZZA DEI POPOLI 1;1017;46995;270086,44;45,48374;9,3275323
354;16183;Romano di Lombardia - Biblioteca Comunale;ROMANO DI LOMBARDIA;BG;24058;PIAZZA XXIV MAGGIO 1;542;60473;103601,48;45,51960089;9,7538194
